Header,,,,BLA01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,22.85,26.2775,,15,0,,1002100,National,6,BLA01,,,,,,,,
Detail,0,1,230.49,265.0635,,15,0,,1002100,Fixed to Mobile CLI,6,BLA01,,,,,,,,
Detail,0,1,0.35,0.4025,,15,0,,1002100,Fixed to Mobile Non-CLI,6,BLA01,,,,,,,,
Detail,0,1,97.65,112.2975,,15,0,,1002100,Local,6,BLA01,,,,,,,,
Detail,0,1,157.30,180.8950,,15,0,,1002100,Special,6,BLA01,,,,,,,,
Detail,0,1,270.00,310.5000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,BLA01,,,,,,,,
Detail,0,1,1.63,1.8745,,15,0,,1002100,International,6,BLA01,,,,,,,,
Detail,,,,,,,,,,,7,BLA01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BLA01,,,,,,,,
Header,,,,BLO01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,13.52,15.5480,,15,0,,1002100,National,6,BLO01,,,,,,,,
Detail,0,1,333.62,383.6630,,15,0,,1002100,Fixed to Mobile CLI,6,BLO01,,,,,,,,
Detail,0,1,0.77,0.8855,,15,0,,1002100,Fixed to Mobile Non-CLI,6,BLO01,,,,,,,,
Detail,0,1,248.18,285.4070,,15,0,,1002100,Local,6,BLO01,,,,,,,,
Detail,0,1,55.38,63.6870,,15,0,,1002100,Special,6,BLO01,,,,,,,,
Detail,0,1,99.00,113.8500,,15,0,,1002101,Sip Account,6,BLO01,,,,,,,,
Detail,,,,,,,,,,,7,BLO01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BLO01,,,,,,,,
Header,,,,BOD02,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,795.00,914.2500,,15,0,,NO GL MATCH,CPE Monthly,6,BOD02,,,,,,,,
Detail,0,1,4.24,4.8760,,15,0,,1002100,National,6,BOD02,,,,,,,,
Detail,0,1,4.69,5.3935,,15,0,,1002100,Fixed to Mobile CLI,6,BOD02,,,,,,,,
Detail,0,1,1.21,1.3915,,15,0,,1002100,Local,6,BOD02,,,,,,,,
Detail,0,1,37.56,43.1940,,15,0,,1002100,Special,6,BOD02,,,,,,,,
Detail,0,1,270.00,310.5000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,BOD02,,,,,,,,
Detail,,,,,,,,,,,7,BOD02,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BOD02,,,,,,,,
Header,,,,BOS01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,540.00,621.0000,,15,0,,NO GL MATCH,ADSL Line,6,BOS01,,,,,,,,
Detail,0,1,6.20,7.1300,,15,0,,1002100,National,6,BOS01,,,,,,,,
Detail,0,1,224.97,258.7155,,15,0,,1002100,Fixed to Mobile CLI,6,BOS01,,,,,,,,
Detail,0,1,4.26,4.8990,,15,0,,1002100,Fixed to Mobile Non-CLI,6,BOS01,,,,,,,,
Detail,0,1,30.72,35.3280,,15,0,,1002100,Local,6,BOS01,,,,,,,,
Detail,0,1,7.02,8.0730,,15,0,,1002100,Special,6,BOS01,,,,,,,,
Detail,0,1,0.00,0.0000,,15,0,,1002101,Sip Account,6,BOS01,,,,,,,,
Detail,,,,,,,,,,,7,BOS01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BOS01,,,,,,,,
Header,,,,BOS02,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,48.99,56.3385,,15,0,,1002100,National,6,BOS02,,,,,,,,
Detail,0,1,423.67,487.2205,,15,0,,1002100,Fixed to Mobile CLI,6,BOS02,,,,,,,,
Detail,0,1,149.33,171.7295,,15,0,,1002100,Local,6,BOS02,,,,,,,,
Detail,0,1,76.41,87.8715,,15,0,,1002100,Special,6,BOS02,,,,,,,,
