invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
16263,THE01,Thermo Tech Engineering (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,138,17428,145.22
16263,THE01,Thermo Tech Engineering (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,341,25735,322.93
16263,THE01,Thermo Tech Engineering (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16263,THE01,Thermo Tech Engineering (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,64,6640,68.27
16263,THE01,Thermo Tech Engineering (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,11,1102,9.28
16419,THW02,Thwala Training Services ,2021-06-15,2021-05-15,2021-06-14,National,31,2668,18.73
16419,THW02,Thwala Training Services ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16419,THW02,Thwala Training Services ,2021-06-15,2021-05-15,2021-06-14,Special,3,405,3.67
16419,THW02,Thwala Training Services ,2021-06-15,2021-05-15,2021-06-14,Local,14,890,5.05
16419,THW02,Thwala Training Services ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,68,6890,86.35
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,305,3.31
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,393,23194,253.15
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,15,2095,13.67
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,44,10605,87.75
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,8,428,4.67
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,240,21089,150.97
16192,TIM01,Timber Connection (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,3,305,2.75
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Local,56,11509,80.74
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,11,3599,37.27
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,6,4833,49.97
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Special,22,12517,83.01
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Local,828,150690,874.79
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,88,18443,191.12
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1180,229571,2378.49
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,National,48,7509,53.13
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16333,TMA01,TMA Auto Parts CC,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,2999.00
16239,TOM02,Tombake (PTY) LTD Boksburg,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16239,TOM02,Tombake (PTY) LTD Boksburg,2021-06-15,2021-05-15,2021-06-14,Special,74,18671,128.55
16239,TOM02,Tombake (PTY) LTD Boksburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,415,37698,410.45
16239,TOM02,Tombake (PTY) LTD Boksburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,1678,18.19
16239,TOM02,Tombake (PTY) LTD Boksburg,2021-06-15,2021-05-15,2021-06-14,International,10,1031,71.84
16239,TOM02,Tombake (PTY) LTD Boksburg,2021-06-15,2021-05-15,2021-06-14,National,351,43003,168.31
16239,TOM02,Tombake (PTY) LTD Boksburg,2021-06-15,2021-05-15,2021-06-14,Local,14,536,3.16
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1433,121846,1327.05
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,International,49,7140,290.38
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,17,523,5.75
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,1,37,0.41
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,National,5,456,1.16
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,61,19820,101.87
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,686,96797,674.93
16238,TOM01,Tombake (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,National,560,59746,280.25
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Local,3,130,0.55
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Local,78,7669,58.60
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,National,2,112,0.28
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,110,6979,76.20
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,18,0.20
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Special,9,1224,3.67
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,National,210,20382,75.64
16240,TOM03,Tombake (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,National,55,8775,52.81
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,Special,4,800,5.01
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,Local,23,2539,26.89
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,224,18693,234.43
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,International,3,754,30.06
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,42,0.53
16184,TOU01,Tourism and Business Institute of South Africa,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,500.00
16158,TRU01,Tru Pvc Products,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16307,TTV01,TTV Fluval (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,84,3827,48.19
16307,TTV01,TTV Fluval (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16307,TTV01,TTV Fluval (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,115,1.44
16307,TTV01,TTV Fluval (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,23,2465,21.46
16307,TTV01,TTV Fluval (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,12,1640,10.68
16307,TTV01,TTV Fluval (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,12,1330,5.22
16400,TTV02,TTV Fluval (PTY) LTD 2,2021-06-15,2021-05-15,2021-06-14,National,35,3889,29.42
16400,TTV02,TTV Fluval (PTY) LTD 2,2021-06-15,2021-05-15,2021-06-14,Local,257,32422,315.34
16400,TTV02,TTV Fluval (PTY) LTD 2,2021-06-15,2021-05-15,2021-06-14,Special,31,4886,31.03
16400,TTV02,TTV Fluval (PTY) LTD 2,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16400,TTV02,TTV Fluval (PTY) LTD 2,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,314,28784,360.95
16400,TTV02,TTV Fluval (PTY) LTD 2,2021-06-15,2021-05-15,2021-06-14,International,1,94,2.59
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,Local,6,157,0.84
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,59,2751,34.59
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,364,19721,247.79
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,Special,3,663,5.42
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,International,1,750,87.08
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,International,1,143,16.61
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,Local,87,7890,77.98
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,National,4,379,1.38
16299,TVW01,TV World CC,2021-06-15,2021-05-15,2021-06-14,National,1,201,2.52
16193,TWO01,Twoanate Investments ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,530.00
16193,TWO01,Twoanate Investments ,2021-06-15,2021-05-15,2021-06-14,Local,45,4387,34.03
16193,TWO01,Twoanate Investments ,2021-06-15,2021-05-15,2021-06-14,National,21,7858,77.37
16193,TWO01,Twoanate Investments ,2021-06-15,2021-05-15,2021-06-14,Special,12,9236,59.06
16193,TWO01,Twoanate Investments ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,74,0.87
16193,TWO01,Twoanate Investments ,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,469.00
16193,TWO01,Twoanate Investments ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,69,10417,121.82
16258,HJM01,Tygerberg Belegging Beherend (PTY) LTD t/a HJ Management Services,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,386,51737,517.37
16258,HJM01,Tygerberg Belegging Beherend (PTY) LTD t/a HJ Management Services,2021-06-15,2021-05-15,2021-06-14,Special,26,15626,106.16
16258,HJM01,Tygerberg Belegging Beherend (PTY) LTD t/a HJ Management Services,2021-06-15,2021-05-15,2021-06-14,SAIX Line,0,0,1599.00
16258,HJM01,Tygerberg Belegging Beherend (PTY) LTD t/a HJ Management Services,2021-06-15,2021-05-15,2021-06-14,National,9,1332,6.54
16258,HJM01,Tygerberg Belegging Beherend (PTY) LTD t/a HJ Management Services,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,295.00
16258,HJM01,Tygerberg Belegging Beherend (PTY) LTD t/a HJ Management Services,2021-06-15,2021-05-15,2021-06-14,Local,83,13236,83.67
16258,HJM01,Tygerberg Belegging Beherend (PTY) LTD t/a HJ Management Services,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,153,1.53
16332,UMT01,Umtshinga Trading 23 (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,99.00
16447,VAC01,Vacasa South Africa PTY LTD ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,54,0.63
16447,VAC01,Vacasa South Africa PTY LTD ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,399.00
16447,VAC01,Vacasa South Africa PTY LTD ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,10,2175,25.41
16160,VAN02,Van Rensburg & Co Attorneys,2021-06-15,2021-05-15,2021-06-14,Local,290,27538,238.43
16160,VAN02,Van Rensburg & Co Attorneys,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,607,52403,657.25
16160,VAN02,Van Rensburg & Co Attorneys,2021-06-15,2021-05-15,2021-06-14,Special,43,14625,91.30
16160,VAN02,Van Rensburg & Co Attorneys,2021-06-15,2021-05-15,2021-06-14,National,47,6909,86.57
16160,VAN02,Van Rensburg & Co Attorneys,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,Special,30,11977,75.01
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1514,90919,1037.65
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,12,0.15
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,559.00
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,Local,214,32337,119.21
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,National,5,845,3.95
16250,VAN03,Vangicube (PTY) LTD t/a Seef Muizenburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,4,1012,11.49
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,National,4,1165,11.31
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,155,1.76
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,Special,1,635,2.36
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,Local,176,21100,88.20
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,379.00
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,199,19819,225.50
16249,VAN01,Vangicube (PTY) LTD t/a Seef Simonstown,2021-06-15,2021-05-15,2021-06-14,Special,17,7124,44.24
16251,VAN04,Vangicube (PTY) LTD t/a Seeff Noordehoek,2021-06-15,2021-05-15,2021-06-14,Local,41,3534,8.97
16251,VAN04,Vangicube (PTY) LTD t/a Seeff Noordehoek,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,379.00
16251,VAN04,Vangicube (PTY) LTD t/a Seeff Noordehoek,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,71,0.79
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Local,54,6702,30.35
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Special,6,776,3.15
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,195,18354,199.76
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Special,11,3041,21.92
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,National,8,1420,13.26
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,172,17191,187.10
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,National,3,119,1.30
16464,VAR01,Varzibuzz (PTY) LTD T/A The Granddaddy Hotel ,2021-06-15,2021-05-15,2021-06-14,Local,9,1572,8.29
16169,VEL01,Velotex CC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,430.00
16169,VEL01,Velotex CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,1302,16.29
16169,VEL01,Velotex CC,2021-06-15,2021-05-15,2021-06-14,Local,198,24970,137.37
16169,VEL01,Velotex CC,2021-06-15,2021-05-15,2021-06-14,International,22,4563,213.90
16169,VEL01,Velotex CC,2021-06-15,2021-05-15,2021-06-14,National,29,9497,70.04
16169,VEL01,Velotex CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,264,40438,506.40
16169,VEL01,Velotex CC,2021-06-15,2021-05-15,2021-06-14,Special,42,47066,132.37
16392,VIE01,View Church (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,4,210,2.71
16392,VIE01,View Church (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16392,VIE01,View Church (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,5,216,2.79
16392,VIE01,View Church (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,464,44320,571.09
16392,VIE01,View Church (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,23,7846,50.69
16392,VIE01,View Church (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,10,1771,13.75
16392,VIE01,View Church (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,64,10223,77.32
16379,VIL02,Village Paint and Hardware (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,270.00
16384,KWV01,Warshay Investments (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Local,16,1735,15.93
16384,KWV01,Warshay Investments (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,National,48,13856,61.95
16384,KWV01,Warshay Investments (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16384,KWV01,Warshay Investments (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,358,36339,395.49
16384,KWV01,Warshay Investments (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Special,11,1316,11.90
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1445,190234,1749.21
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,49,4206,38.74
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Local,24,2968,14.02
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,500.00
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,International,6,3908,26.23
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,National,8,1324,7.55
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Virtual Access,653,76082,218.66
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,National,401,64455,327.75
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,7550,799060,7356.17
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Local,1785,193842,1116.56
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Special,44,2444,19.44
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Special,312,69888,408.74
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Virtual Access,41,3184,9.19
16181,WAR03,Warshay Investments (PTY) LTD-Paarl,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,8,347,3.23
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Local,20,1898,15.72
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,188,14243,178.77
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,International,6,644,61.65
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,National,4,1129,14.13
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Special,1,74,0.67
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,PO4800154273,0,0,0.00
16432,WAR01,Wartsila SA (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,5,75,0.96
16475,WAR04,Wartsila South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,299.00
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,Local,359,50309,246.31
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,596,93936,644.87
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,Special,60,22470,143.58
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,National,26,5745,30.27
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,Local,13,1076,4.32
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,27,1465,10.13
16499,WEST01,Westerford High School,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,9,1872,12.83
16208,WES07,Western Cape Cerebral Palsy Association,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,64,5994,70.22
16208,WES07,Western Cape Cerebral Palsy Association,2021-06-15,2021-05-15,2021-06-14,Special,1,424,2.65
16208,WES07,Western Cape Cerebral Palsy Association,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,549.00
16208,WES07,Western Cape Cerebral Palsy Association,2021-06-15,2021-05-15,2021-06-14,Local,80,7363,23.72
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,549.00
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,Local,9,789,3.34
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,Local,111,18602,92.35
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,Special,7,1336,0.00
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,Special,13,3141,15.97
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,99,11423,133.65
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,National,1,253,2.96
16207,WES01,Western Cape Cerebral Palsy Roseden House,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,161,22419,262.23
16178,VIL01,Western Cape Cerebral Paulsy Association T/A Village Work Center,2021-06-15,2021-05-15,2021-06-14,Itemized Billing,0,0,30.00
16178,VIL01,Western Cape Cerebral Paulsy Association T/A Village Work Center,2021-06-15,2021-05-15,2021-06-14,Special,6,757,4.29
16178,VIL01,Western Cape Cerebral Paulsy Association T/A Village Work Center,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,73,0.92
16178,VIL01,Western Cape Cerebral Paulsy Association T/A Village Work Center,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,125,19116,239.38
