invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,789,69394,812.85
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,National,7,1040,8.11
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Local,152,17489,123.85
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,328,3.83
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,20,3748,43.80
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Special,13,3775,15.39
3994,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3994,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,48,0.60
3994,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Local,268,35556,181.21
3994,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Special,33,12369,71.90
3994,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,National,8,2634,15.40
3994,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,337,19539,245.51
3750,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3750,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,48,0.60
3750,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Special,33,12369,71.90
3750,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,337,19539,245.51
3750,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,Local,268,35556,181.21
3750,Ric01,RiceTic SA CC,07/15/2018,06/15/2018,07/14/2018,National,8,2634,15.40
4020,SAC01,Saccharine Trade 3 (PTY) LTD t/a Space Solutions,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4222,SBB01,SBB Machine Tools (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,398,36705,213.34
4222,SBB01,SBB Machine Tools (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,12,3757,5.07
4222,SBB01,SBB Machine Tools (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,57,7981,39.79
4222,SBB01,SBB Machine Tools (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,899.00
4222,SBB01,SBB Machine Tools (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,189,17893,194.77
4131,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,National,30,3276,16.64
4131,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,International,30,2755,22.56
4131,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,13,2144,25.07
4131,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Local,94,12520,90.42
4131,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Special,8,2886,10.94
4131,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3866,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3866,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Local,94,12520,90.42
3866,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,International,30,2755,22.56
3866,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,National,30,3276,16.64
3866,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,13,2144,25.07
3866,SCO01,Scorpio Carriers CC,07/15/2018,06/15/2018,07/14/2018,Special,8,2886,10.94
4078,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,5,1343,7.81
4078,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,194,13865,171.87
4078,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4078,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,13,639,7.01
4078,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,14,949,7.76
4078,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,40,0.44
4078,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,1,30,0.13
3817,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,5,1343,7.81
3817,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3817,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,1,30,0.13
3817,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,13,639,7.01
3817,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,14,949,7.76
3817,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,40,0.44
3817,SEC01,Secure-N-More (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,194,13865,171.87
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,National,20,2509,24.76
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,97,9385,117.69
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,429.00
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,Service Level Agreement,0,0,220.00
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,International,16,2146,70.44
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,Special,17,4550,32.23
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,Local,144,13699,65.30
4088,SHA01,Shack Dwellers International,07/15/2018,06/15/2018,07/14/2018,PABX Rental,0,0,1099.00
4073,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,2,1108,10.34
4073,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,457.00
4073,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,17,1045,5.84
4073,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,1016,11.87
3812,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,1016,11.87
3812,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,17,1045,5.84
3812,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,457.00
3812,SIA01,SIAIF (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,2,1108,10.34
4193,SIG01,Signature Real Estate (PTY) LTD - Hout Bay,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4030,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Local,81,11525,46.45
4030,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Special,14,3671,24.52
4030,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,National,124,29561,174.13
4030,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4030,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,146,9805,123.14
4030,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,13,654,8.22
3774,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Special,14,3671,24.52
3774,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Local,81,11525,46.45
3774,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3774,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,National,124,29561,174.13
3774,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,13,654,8.22
3774,SJH01,SJ Horowitz t/a Stan Horowitz Legal Cost Consultancy,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,146,9805,123.14
4052,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4052,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Local,139,14281,62.97
4052,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Special,17,3840,22.78
4052,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,National,38,11859,71.56
4052,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,51,3473,37.86
3794,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3794,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Local,139,14281,62.97
3794,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,51,3473,37.86
3794,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,Special,17,3840,22.78
3794,SJL01,SJ Louw t/a Choco'late Lace,07/15/2018,06/15/2018,07/14/2018,National,38,11859,71.56
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,1550.00
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,608,14610,184.89
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,43,1114,6.65
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,8,2118,14.65
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,8,1639,3.94
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,47,0.60
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,4,111,1.40
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1858,110272,1385.14
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,3,210,0.25
4024,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,234,24835,150.34
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,43,1114,6.65
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,3,210,0.25
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,8,1639,3.94
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,47,0.60
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,4,111,1.40
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,608,14610,184.89
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,234,24835,150.34
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1858,110272,1385.14
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,8,2118,14.65
3770,SJC01,SJC ELECTRONIC SECURITY (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,1550.00
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Special,2,24,0.58
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,68,3746,47.10
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Special,4,1132,2.95
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,84,1.05
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,313,29688,372.26
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Local,58,6416,33.47
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Local,5,711,2.99
3983,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,National,31,3960,23.18
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Special,4,1132,2.95
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,National,31,3960,23.18
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,84,1.05
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Local,5,711,2.99
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,313,29688,372.26
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Local,58,6416,33.47
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,68,3746,47.10
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3745,SNA01,Snapshot Investments 1041 (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Special,2,24,0.58
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Local,91,10292,60.18
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Special,46,16075,101.76
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,15,0.17
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,National,115,17209,105.76
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,44,0.49
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,International,97,30170,932.23
4079,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,571,83193,904.20
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,44,0.49
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Special,46,16075,101.76
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Local,91,10292,60.18
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,International,97,30170,932.23
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,National,115,17209,105.76
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,571,83193,904.20
3818,SOL02,SOLA FUTURE ENERGY (PTY) LTD CAPE TOWN,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,15,0.17
4076,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,National,113,14765,66.20
4076,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4076,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,International,7,2081,18.40
4076,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Special,24,11120,86.06
4076,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Local,52,8389,51.41
4076,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,516,5.60
4076,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,292,38238,415.73
3815,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,292,38238,415.73
3815,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,516,5.60
3815,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Local,52,8389,51.41
3815,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,National,113,14765,66.20
3815,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,International,7,2081,18.40
3815,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3815,SOL01,SOLA FUTURE ENERGY (PTY) LTD JOHANNESBURG,07/15/2018,06/15/2018,07/14/2018,Special,24,11120,86.06
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,823,100684,473.44
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,7,4568,382.13
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1944,159190,1591.90
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,749,72262,722.62
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,163,26978,169.09
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,20,4671,27.26
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,26,3671,71.97
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,9,788,7.88
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,143,10944,41.22
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,9,955,7.00
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,96,26575,246.55
4066,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,38,1665,16.65
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,38,1665,16.65
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,9,955,7.00
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,823,100684,473.44
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,7,4568,382.13
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,749,72262,722.62
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,143,10944,41.22
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,163,26978,169.09
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,96,26575,246.55
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1944,159190,1591.90
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,20,4671,27.26
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,9,788,7.88
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3806,PEP01,SOLOMON BROTHERS GROUP PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,26,3671,71.97
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1950,150894,1391.01
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Local,2,119,0.46
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,SAIX Line Paarl,0,0,1350.00
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,SAIX Line Killarney Gardens,0,0,1350.00
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,SAIX Line Ben Schoeman,0,0,1350.00
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,396.00
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,713,80648,742.21
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,International,5,946,20.49
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Special,53,13726,60.24
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,SAIX Line Bayhead,0,0,1350.00
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Local,381,40067,225.59
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,National,12,1140,4.51
4032,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,National,143,15117,92.32
3776,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Local,2,119,0.46
3776,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,National,12,1140,4.51
3776,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,National,143,15117,92.32
3776,SOU01,SOUTH AFRICAN FRUIT TERMINALS (PTY) LTD PAARL,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,713,80648,742.21
